Sex,Age group,Year,State,Number of death
Female,30-34,2015,Sabah,133
Female,30-34,2015,Sarawak,75
Female,30-34,2015,Selangor,149
Female,30-34,2015,Terengganu,50
Female,30-34,2015,W.P. Kuala Lumpur,37
Female,30-34,2015,W.P. Labuan,2
Female,30-34,2015,W.P. Putrajaya,6
Female,35-39,2015,Johor,142
Female,35-39,2015,Kedah,89
Female,35-39,2015,Kelantan,75
Female,35-39,2015,Melaka,32
Female,35-39,2015,Negeri Sembilan,43
Female,35-39,2015,Pulau Pinang,55
Female,35-39,2015,Pahang,69
Female,35-39,2015,Perak,86
Female,35-39,2015,Perlis,13
Female,35-39,2015,Sabah,118
Female,35-39,2015,Sarawak,115
Female,35-39,2015,Selangor,192
Female,35-39,2015,Terengganu,56
Female,35-39,2015,W.P. Kuala Lumpur,41
Female,35-39,2015,W.P. Labuan,2
Female,35-39,2015,W.P. Putrajaya,4
Female,40-44,2015,Johor,237
Female,40-44,2015,Kedah,124
Female,40-44,2015,Kelantan,107
Female,40-44,2015,Melaka,44
Female,40-44,2015,Negeri Sembilan,57
Female,40-44,2015,Pulau Pinang,95
Female,40-44,2015,Pahang,96
Female,40-44,2015,Perak,123
Female,40-44,2015,Perlis,16
Female,40-44,2015,Sabah,206
Female,40-44,2015,Sarawak,129
Female,40-44,2015,Selangor,281
Female,40-44,2015,Terengganu,71
Female,40-44,2015,W.P. Kuala Lumpur,67
Female,40-44,2015,W.P. Labuan,4
Female,40-44,2015,W.P. Putrajaya,7
Female,45-49,2015,Johor,297
Female,45-49,2015,Kedah,203
Female,45-49,2015,Kelantan,161
Female,45-49,2015,Melaka,67
Female,45-49,2015,Negeri Sembilan,105
Female,45-49,2015,Pulau Pinang,150
Female,45-49,2015,Pahang,123
Female,45-49,2015,Perak,216
Female,45-49,2015,Perlis,22
Female,45-49,2015,Sabah,242
Female,45-49,2015,Sarawak,169
Female,45-49,2015,Selangor,402
Female,45-49,2015,Terengganu,104
Female,45-49,2015,W.P. Kuala Lumpur,110
Female,45-49,2015,W.P. Labuan,4
Female,45-49,2015,W.P. Putrajaya,2
Female,50-54,2015,Johor,399
Female,50-54,2015,Kedah,298
Female,50-54,2015,Kelantan,239
Female,50-54,2015,Melaka,88
Female,50-54,2015,Negeri Sembilan,150
Female,50-54,2015,Pulau Pinang,195
Female,50-54,2015,Pahang,202
Female,50-54,2015,Perak,348
Female,50-54,2015,Perlis,41
Female,50-54,2015,Sabah,363
Female,50-54,2015,Sarawak,245
Female,50-54,2015,Selangor,572
Female,50-54,2015,Terengganu,165
Female,50-54,2015,W.P. Kuala Lumpur,182
Female,50-54,2015,W.P. Labuan,8
Female,50-54,2015,W.P. Putrajaya,3
Female,55-59,2015,Johor,620
Female,55-59,2015,Kedah,426
Female,55-59,2015,Kelantan,326
Female,55-59,2015,Melaka,143
Female,55-59,2015,Negeri Sembilan,175
Female,55-59,2015,Pulau Pinang,289
Female,55-59,2015,Pahang,279
Female,55-59,2015,Perak,478
Female,55-59,2015,Perlis,65
Female,55-59,2015,Sabah,367
Female,55-59,2015,Sarawak,305
Female,55-59,2015,Selangor,818
Female,55-59,2015,Terengganu,224
Female,55-59,2015,W.P. Kuala Lumpur,214
Female,55-59,2015,W.P. Labuan,8
Female,55-59,2015,W.P. Putrajaya,8
Female,60-64,2015,Johor,683
Female,60-64,2015,Kedah,530
Female,60-64,2015,Kelantan,410
Female,60-64,2015,Melaka,202
Female,60-64,2015,Negeri Sembilan,269
Female,60-64,2015,Pulau Pinang,376
Female,60-64,2015,Pahang,319
Female,60-64,2015,Perak,645
Female,60-64,2015,Perlis,71
Female,60-64,2015,Sabah,340
Female,60-64,2015,Sarawak,400
Female,60-64,2015,Selangor,922
Female,60-64,2015,Terengganu,249
Female,60-64,2015,W.P. Kuala Lumpur,270
Female,60-64,2015,W.P. Labuan,8
Female,60-64,2015,W.P. Putrajaya,6
Female,65-69,2015,Johor,803
Female,65-69,2015,Kedah,571
Female,65-69,2015,Kelantan,460
Female,65-69,2015,Melaka,254
Female,65-69,2015,Negeri Sembilan,287
Female,65-69,2015,Pulau Pinang,499
Female,65-69,2015,Pahang,346
Female,65-69,2015,Perak,740
Female,65-69,2015,Perlis,78
Female,65-69,2015,Sabah,456
Female,65-69,2015,Sarawak,535
Female,65-69,2015,Selangor,1041
Female,65-69,2015,Terengganu,231
Female,65-69,2015,W.P. Kuala Lumpur,326
Female,65-69,2015,W.P. Labuan,9
Female,65-69,2015,W.P. Putrajaya,13
Female,70-74,2015,Johor,747
Female,70-74,2015,Kedah,576
Female,70-74,2015,Kelantan,611
Female,70-74,2015,Melaka,219
Female,70-74,2015,Negeri Sembilan,265
Female,70-74,2015,Pulau Pinang,519
Female,70-74,2015,Pahang,377
Female,70-74,2015,Perak,812
Female,70-74,2015,Perlis,76
Female,70-74,2015,Sabah,599
Female,70-74,2015,Sarawak,614
Female,70-74,2015,Selangor,999
Female,70-74,2015,Terengganu,343
Female,70-74,2015,W.P. Kuala Lumpur,353
Female,70-74,2015,W.P. Labuan,7
Female,70-74,2015,W.P. Putrajaya,7
Female,75-79,2015,Johor,1038
Female,75-79,2015,Kedah,954
Female,75-79,2015,Kelantan,616
Female,75-79,2015,Melaka,321
Female,75-79,2015,Negeri Sembilan,424
Female,75-79,2015,Pulau Pinang,613
Female,75-79,2015,Pahang,494
Female,75-79,2015,Perak,1036
Female,75-79,2015,Perlis,126
Female,75-79,2015,Sabah,625
Female,75-79,2015,Sarawak,682
Female,75-79,2015,Selangor,1332
Female,75-79,2015,Terengganu,451
Female,75-79,2015,W.P. Kuala Lumpur,413
Female,75-79,2015,W.P. Labuan,9
Female,75-79,2015,W.P. Putrajaya,8
Female,80-84,2015,Johor,954
Female,80-84,2015,Kedah,770
Female,80-84,2015,Kelantan,506
Female,80-84,2015,Melaka,304
Female,80-84,2015,Negeri Sembilan,370
Female,80-84,2015,Pulau Pinang,568
Female,80-84,2015,Pahang,370
Female,80-84,2015,Perak,1099
Female,80-84,2015,Perlis,98
Female,80-84,2015,Sabah,538
Female,80-84,2015,Sarawak,729
Female,80-84,2015,Selangor,1248
Female,80-84,2015,Terengganu,263
Female,80-84,2015,W.P. Kuala Lumpur,438
Female,80-84,2015,W.P. Labuan,11
Female,80-84,2015,W.P. Putrajaya,9
Female,85 +,2015,Johor,1291
Female,85 +,2015,Kedah,970
Female,85 +,2015,Kelantan,803
Female,85 +,2015,Melaka,361
Female,85 +,2015,Negeri Sembilan,460
Female,85 +,2015,Pulau Pinang,876
Female,85 +,2015,Pahang,430
Female,85 +,2015,Perak,1430
Female,85 +,2015,Perlis,142
Female,85 +,2015,Sabah,445
Female,85 +,2015,Sarawak,1011
Female,85 +,2015,Selangor,1508
Female,85 +,2015,Terengganu,424
Female,85 +,2015,W.P. Kuala Lumpur,607
Female,85 +,2015,W.P. Labuan,14
Female,85 +,2015,W.P. Putrajaya,7
Male,Under 1 year,2016,Johor,249
Male,Under 1 year,2016,Kedah,133
Male,Under 1 year,2016,Kelantan,160
Male,Under 1 year,2016,Melaka,60
Male,Under 1 year,2016,Negeri Sembilan,64
Male,Under 1 year,2016,Pulau Pinang,72
Male,Under 1 year,2016,Pahang,106
Male,Under 1 year,2016,Perak,143
Male,Under 1 year,2016,Perlis,15
Male,Under 1 year,2016,Sabah,163
Male,Under 1 year,2016,Sarawak,126
Male,Under 1 year,2016,Selangor,351
Male,Under 1 year,2016,Terengganu,113
Male,Under 1 year,2016,W.P. Kuala Lumpur,85
Male,Under 1 year,2016,W.P. Labuan,9
Male,Under 1 year,2016,W.P. Putrajaya,13
Male,1-4,2016,Johor,43
Male,1-4,2016,Kedah,28
Male,1-4,2016,Kelantan,33
Male,1-4,2016,Melaka,9
Male,1-4,2016,Negeri Sembilan,10
Male,1-4,2016,Pulau Pinang,18
Male,1-4,2016,Pahang,28
Male,1-4,2016,Perak,33
Male,1-4,2016,Perlis,4
Male,1-4,2016,Sabah,39
Male,1-4,2016,Sarawak,31
Male,1-4,2016,Selangor,72
Male,1-4,2016,Terengganu,20
Male,1-4,2016,W.P. Kuala Lumpur,22
Male,1-4,2016,W.P. Labuan,2
Male,1-4,2016,W.P. Putrajaya,6
Male,5-9,2016,Johor,42
Male,5-9,2016,Kedah,17
Male,5-9,2016,Kelantan,35
Male,5-9,2016,Melaka,2
Male,5-9,2016,Negeri Sembilan,14
Male,5-9,2016,Pulau Pinang,11
Male,5-9,2016,Pahang,21
Male,5-9,2016,Perak,20
Male,5-9,2016,Perlis,0
Male,5-9,2016,Sabah,50
Male,5-9,2016,Sarawak,30
Male,5-9,2016,Selangor,61
Male,5-9,2016,Terengganu,25
Male,5-9,2016,W.P. Kuala Lumpur,9
Male,5-9,2016,W.P. Labuan,1
Male,5-9,2016,W.P. Putrajaya,0
Male,10-14,2016,Johor,57
Male,10-14,2016,Kedah,39
Male,10-14,2016,Kelantan,40
Male,10-14,2016,Melaka,13
Male,10-14,2016,Negeri Sembilan,19
Male,10-14,2016,Pulau Pinang,15
Male,10-14,2016,Pahang,27
Male,10-14,2016,Perak,44
Male,10-14,2016,Perlis,4
Male,10-14,2016,Sabah,60
Male,10-14,2016,Sarawak,29
Male,10-14,2016,Selangor,81
Male,10-14,2016,Terengganu,39
Male,10-14,2016,W.P. Kuala Lumpur,17
Male,10-14,2016,W.P. Labuan,2
Male,10-14,2016,W.P. Putrajaya,0
Male,15-19,2016,Johor,225
Male,15-19,2016,Kedah,161
Male,15-19,2016,Kelantan,141
Male,15-19,2016,Melaka,63
Male,15-19,2016,Negeri Sembilan,69
Male,15-19,2016,Pulau Pinang,75
Male,15-19,2016,Pahang,114
Male,15-19,2016,Perak,170
Male,15-19,2016,Perlis,23
Male,15-19,2016,Sabah,92
Male,15-19,2016,Sarawak,101
Male,15-19,2016,Selangor,243
Male,15-19,2016,Terengganu,80
Male,15-19,2016,W.P. Kuala Lumpur,49
Male,15-19,2016,W.P. Labuan,3
Male,15-19,2016,W.P. Putrajaya,2
Male,20-24,2016,Johor,261
Male,20-24,2016,Kedah,161
Male,20-24,2016,Kelantan,117
Male,20-24,2016,Melaka,59
Male,20-24,2016,Negeri Sembilan,95
Male,20-24,2016,Pulau Pinang,95
Male,20-24,2016,Pahang,116
Male,20-24,2016,Perak,188
Male,20-24,2016,Perlis,17
Male,20-24,2016,Sabah,155
Male,20-24,2016,Sarawak,129
Male,20-24,2016,Selangor,294
Male,20-24,2016,Terengganu,91
Male,20-24,2016,W.P. Kuala Lumpur,73
Male,20-24,2016,W.P. Labuan,8
Male,20-24,2016,W.P. Putrajaya,1
Male,25-29,2016,Johor,230
Male,25-29,2016,Kedah,113
Male,25-29,2016,Kelantan,132
Male,25-29,2016,Melaka,56
Male,25-29,2016,Negeri Sembilan,91
Male,25-29,2016,Pulau Pinang,84
Male,25-29,2016,Pahang,92
Male,25-29,2016,Perak,161
Male,25-29,2016,Perlis,21
Male,25-29,2016,Sabah,175
Male,25-29,2016,Sarawak,128
Male,25-29,2016,Selangor,221
Male,25-29,2016,Terengganu,82
Male,25-29,2016,W.P. Kuala Lumpur,87
Male,25-29,2016,W.P. Labuan,2
Male,25-29,2016,W.P. Putrajaya,5
Male,30-34,2016,Johor,281
Male,30-34,2016,Kedah,181
Male,30-34,2016,Kelantan,141
Male,30-34,2016,Melaka,60
Male,30-34,2016,Negeri Sembilan,99
Male,30-34,2016,Pulau Pinang,121
Male,30-34,2016,Pahang,155
Male,30-34,2016,Perak,199
Male,30-34,2016,Perlis,29
Male,30-34,2016,Sabah,174
Male,30-34,2016,Sarawak,209
Male,30-34,2016,Selangor,380
Male,30-34,2016,Terengganu,104
Male,30-34,2016,W.P. Kuala Lumpur,101
Male,30-34,2016,W.P. Labuan,6
Male,30-34,2016,W.P. Putrajaya,0
Male,35-39,2016,Johor,338
Male,35-39,2016,Kedah,167
Male,35-39,2016,Kelantan,202
Male,35-39,2016,Melaka,76
Male,35-39,2016,Negeri Sembilan,136
Male,35-39,2016,Pulau Pinang,152
Male,35-39,2016,Pahang,208
Male,35-39,2016,Perak,224
Male,35-39,2016,Perlis,20
Male,35-39,2016,Sabah,233
Male,35-39,2016,Sarawak,230
Male,35-39,2016,Selangor,485
Male,35-39,2016,Terengganu,157
Male,35-39,2016,W.P. Kuala Lumpur,113
Male,35-39,2016,W.P. Labuan,11
Male,35-39,2016,W.P. Putrajaya,3
Male,40-44,2016,Johor,450
Male,40-44,2016,Kedah,295
Male,40-44,2016,Kelantan,234
Male,40-44,2016,Melaka,93
Male,40-44,2016,Negeri Sembilan,146
Male,40-44,2016,Pulau Pinang,208
Male,40-44,2016,Pahang,198
Male,40-44,2016,Perak,301
Male,40-44,2016,Perlis,28
Male,40-44,2016,Sabah,282
Male,40-44,2016,Sarawak,292
Male,40-44,2016,Selangor,641
Male,40-44,2016,Terengganu,196
Male,40-44,2016,W.P. Kuala Lumpur,192
Male,40-44,2016,W.P. Labuan,9
Male,40-44,2016,W.P. Putrajaya,8
Male,45-49,2016,Johor,586
Male,45-49,2016,Kedah,396
Male,45-49,2016,Kelantan,262
Male,45-49,2016,Melaka,145
Male,45-49,2016,Negeri Sembilan,197
Male,45-49,2016,Pulau Pinang,285
Male,45-49,2016,Pahang,255
Male,45-49,2016,Perak,497
Male,45-49,2016,Perlis,46
Male,45-49,2016,Sabah,427
Male,45-49,2016,Sarawak,370
Male,45-49,2016,Selangor,932
Male,45-49,2016,Terengganu,176
Male,45-49,2016,W.P. Kuala Lumpur,225
Male,45-49,2016,W.P. Labuan,6
Male,45-49,2016,W.P. Putrajaya,5
Male,50-54,2016,Johor,840
Male,50-54,2016,Kedah,571
Male,50-54,2016,Kelantan,402
Male,50-54,2016,Melaka,203
Male,50-54,2016,Negeri Sembilan,326
Male,50-54,2016,Pulau Pinang,419
Male,50-54,2016,Pahang,406
Male,50-54,2016,Perak,724
Male,50-54,2016,Perlis,61
Male,50-54,2016,Sabah,530
Male,50-54,2016,Sarawak,474
Male,50-54,2016,Selangor,1230
Male,50-54,2016,Terengganu,254
Male,50-54,2016,W.P. Kuala Lumpur,333
Male,50-54,2016,W.P. Labuan,16
Male,50-54,2016,W.P. Putrajaya,9
Male,55-59,2016,Johor,1116
Male,55-59,2016,Kedah,697
Male,55-59,2016,Kelantan,548
Male,55-59,2016,Melaka,274
Male,55-59,2016,Negeri Sembilan,400
Male,55-59,2016,Pulau Pinang,582
Male,55-59,2016,Pahang,466
Male,55-59,2016,Perak,897
Male,55-59,2016,Perlis,90
Male,55-59,2016,Sabah,724
Male,55-59,2016,Sarawak,545
Male,55-59,2016,Selangor,1483
Male,55-59,2016,Terengganu,358
Male,55-59,2016,W.P. Kuala Lumpur,476
Male,55-59,2016,W.P. Labuan,17
Male,55-59,2016,W.P. Putrajaya,9
Male,60-64,2016,Johor,1276
Male,60-64,2016,Kedah,852
Male,60-64,2016,Kelantan,592
Male,60-64,2016,Melaka,326
Male,60-64,2016,Negeri Sembilan,452
Male,60-64,2016,Pulau Pinang,743
Male,60-64,2016,Pahang,601
Male,60-64,2016,Perak,1094
Male,60-64,2016,Perlis,100
Male,60-64,2016,Sabah,791
Male,60-64,2016,Sarawak,643
Male,60-64,2016,Selangor,1622
Male,60-64,2016,Terengganu,434
Male,60-64,2016,W.P. Kuala Lumpur,581
Male,60-64,2016,W.P. Labuan,14
Male,60-64,2016,W.P. Putrajaya,8
Male,65-69,2016,Johor,1364
Male,65-69,2016,Kedah,903
Male,65-69,2016,Kelantan,729
Male,65-69,2016,Melaka,360
Male,65-69,2016,Negeri Sembilan,479
Male,65-69,2016,Pulau Pinang,760
Male,65-69,2016,Pahang,641
Male,65-69,2016,Perak,1257
Male,65-69,2016,Perlis,127
Male,65-69,2016,Sabah,721
Male,65-69,2016,Sarawak,685
Male,65-69,2016,Selangor,1716
Male,65-69,2016,Terengganu,373
Male,65-69,2016,W.P. Kuala Lumpur,550
Male,65-69,2016,W.P. Labuan,15
Male,65-69,2016,W.P. Putrajaya,5
Male,70-74,2016,Johor,1228
Male,70-74,2016,Kedah,827
Male,70-74,2016,Kelantan,781
Male,70-74,2016,Melaka,332
Male,70-74,2016,Negeri Sembilan,357
Male,70-74,2016,Pulau Pinang,749
Male,70-74,2016,Pahang,624
Male,70-74,2016,Perak,1166
Male,70-74,2016,Perlis,124
Male,70-74,2016,Sabah,811
Male,70-74,2016,Sarawak,882
Male,70-74,2016,Selangor,1540
Male,70-74,2016,Terengganu,502
Male,70-74,2016,W.P. Kuala Lumpur,499
Male,70-74,2016,W.P. Labuan,11
Male,70-74,2016,W.P. Putrajaya,3
Male,75-79,2016,Johor,1285
Male,75-79,2016,Kedah,951
Male,75-79,2016,Kelantan,681
Male,75-79,2016,Melaka,332
Male,75-79,2016,Negeri Sembilan,413
Male,75-79,2016,Pulau Pinang,705
Male,75-79,2016,Pahang,606
Male,75-79,2016,Perak,1165
Male,75-79,2016,Perlis,106
Male,75-79,2016,Sabah,873
Male,75-79,2016,Sarawak,804
Male,75-79,2016,Selangor,1536
Male,75-79,2016,Terengganu,404
Male,75-79,2016,W.P. Kuala Lumpur,554
Male,75-79,2016,W.P. Labuan,14
Male,75-79,2016,W.P. Putrajaya,2
Male,80-84,2016,Johor,935
Male,80-84,2016,Kedah,647
Male,80-84,2016,Kelantan,388
Male,80-84,2016,Melaka,239
Male,80-84,2016,Negeri Sembilan,305
Male,80-84,2016,Pulau Pinang,586
Male,80-84,2016,Pahang,385
Male,80-84,2016,Perak,989
Male,80-84,2016,Perlis,98
Male,80-84,2016,Sabah,736
Male,80-84,2016,Sarawak,748
Male,80-84,2016,Selangor,1087
Male,80-84,2016,Terengganu,259
Male,80-84,2016,W.P. Kuala Lumpur,439
Male,80-84,2016,W.P. Labuan,13
Male,80-84,2016,W.P. Putrajaya,4
Male,85 +,2016,Johor,868
Male,85 +,2016,Kedah,595
Male,85 +,2016,Kelantan,493
Male,85 +,2016,Melaka,213
Male,85 +,2016,Negeri Sembilan,292
Male,85 +,2016,Pulau Pinang,483
Male,85 +,2016,Pahang,298
Male,85 +,2016,Perak,841
Male,85 +,2016,Perlis,110
Male,85 +,2016,Sabah,519
Male,85 +,2016,Sarawak,762
Male,85 +,2016,Selangor,973
Male,85 +,2016,Terengganu,278
Male,85 +,2016,W.P. Kuala Lumpur,328
Male,85 +,2016,W.P. Labuan,10
Male,85 +,2016,W.P. Putrajaya,3
Female,Under 1 year,2016,Johor,194
Female,Under 1 year,2016,Kedah,121
Female,Under 1 year,2016,Kelantan,138
Female,Under 1 year,2016,Melaka,40
Female,Under 1 year,2016,Negeri Sembilan,52
Female,Under 1 year,2016,Pulau Pinang,69
Female,Under 1 year,2016,Pahang,98
Female,Under 1 year,2016,Perak,102
Female,Under 1 year,2016,Perlis,11
Female,Under 1 year,2016,Sabah,135
Female,Under 1 year,2016,Sarawak,103
Female,Under 1 year,2016,Selangor,292
Female,Under 1 year,2016,Terengganu,86
Female,Under 1 year,2016,W.P. Kuala Lumpur,74
Female,Under 1 year,2016,W.P. Labuan,5
Female,Under 1 year,2016,W.P. Putrajaya,8
Female,1-4,2016,Johor,48
Female,1-4,2016,Kedah,26
Female,1-4,2016,Kelantan,36
Female,1-4,2016,Melaka,5
Female,1-4,2016,Negeri Sembilan,9
Female,1-4,2016,Pulau Pinang,15
Female,1-4,2016,Pahang,22
Female,1-4,2016,Perak,30
Female,1-4,2016,Perlis,0
Female,1-4,2016,Sabah,40
Female,1-4,2016,Sarawak,24
Female,1-4,2016,Selangor,61
Female,1-4,2016,Terengganu,17
Female,1-4,2016,W.P. Kuala Lumpur,10
Female,1-4,2016,W.P. Labuan,1
Female,1-4,2016,W.P. Putrajaya,1
Female,5-9,2016,Johor,26
Female,5-9,2016,Kedah,11
Female,5-9,2016,Kelantan,24
Female,5-9,2016,Melaka,10
Female,5-9,2016,Negeri Sembilan,9
Female,5-9,2016,Pulau Pinang,6
Female,5-9,2016,Pahang,9
Female,5-9,2016,Perak,25
Female,5-9,2016,Perlis,0
Female,5-9,2016,Sabah,33
Female,5-9,2016,Sarawak,27
Female,5-9,2016,Selangor,31
Female,5-9,2016,Terengganu,17
Female,5-9,2016,W.P. Kuala Lumpur,10
Female,5-9,2016,W.P. Labuan,1
Female,5-9,2016,W.P. Putrajaya,1
Female,10-14,2016,Johor,22
Female,10-14,2016,Kedah,20
Female,10-14,2016,Kelantan,23
Female,10-14,2016,Melaka,2
Female,10-14,2016,Negeri Sembilan,7
Female,10-14,2016,Pulau Pinang,14
Female,10-14,2016,Pahang,22
Female,10-14,2016,Perak,22
Female,10-14,2016,Perlis,4
Female,10-14,2016,Sabah,34
Female,10-14,2016,Sarawak,11
Female,10-14,2016,Selangor,28
Female,10-14,2016,Terengganu,28
Female,10-14,2016,W.P. Kuala Lumpur,9
Female,10-14,2016,W.P. Labuan,1
Female,10-14,2016,W.P. Putrajaya,0
Female,15-19,2016,Johor,56
Female,15-19,2016,Kedah,39
Female,15-19,2016,Kelantan,36
Female,15-19,2016,Melaka,11
Female,15-19,2016,Negeri Sembilan,12
Female,15-19,2016,Pulau Pinang,24
Female,15-19,2016,Pahang,21
Female,15-19,2016,Perak,42
Female,15-19,2016,Perlis,4
Female,15-19,2016,Sabah,49
Female,15-19,2016,Sarawak,30
Female,15-19,2016,Selangor,54
Female,15-19,2016,Terengganu,25
Female,15-19,2016,W.P. Kuala Lumpur,16
Female,15-19,2016,W.P. Labuan,1
Female,15-19,2016,W.P. Putrajaya,1
Female,20-24,2016,Johor,75
Female,20-24,2016,Kedah,48
Female,20-24,2016,Kelantan,49
Female,20-24,2016,Melaka,18
Female,20-24,2016,Negeri Sembilan,20
Female,20-24,2016,Pulau Pinang,27
Female,20-24,2016,Pahang,40
Female,20-24,2016,Perak,50
Female,20-24,2016,Perlis,6
Female,20-24,2016,Sabah,79
Female,20-24,2016,Sarawak,46
Female,20-24,2016,Selangor,83
Female,20-24,2016,Terengganu,37
Female,20-24,2016,W.P. Kuala Lumpur,26
Female,20-24,2016,W.P. Labuan,1
Female,20-24,2016,W.P. Putrajaya,1
Female,25-29,2016,Johor,94
Female,25-29,2016,Kedah,42
Female,25-29,2016,Kelantan,52
Female,25-29,2016,Melaka,12
Female,25-29,2016,Negeri Sembilan,26
Female,25-29,2016,Pulau Pinang,33
Female,25-29,2016,Pahang,31
Female,25-29,2016,Perak,57
Female,25-29,2016,Perlis,5
Female,25-29,2016,Sabah,87
Female,25-29,2016,Sarawak,44
Female,25-29,2016,Selangor,112
Female,25-29,2016,Terengganu,36
Female,25-29,2016,W.P. Kuala Lumpur,26
Female,25-29,2016,W.P. Labuan,2
Female,25-29,2016,W.P. Putrajaya,1
Female,30-34,2016,Johor,124
Female,30-34,2016,Kedah,78
Female,30-34,2016,Kelantan,65
Female,30-34,2016,Melaka,27
Female,30-34,2016,Negeri Sembilan,48
Female,30-34,2016,Pulau Pinang,43
Female,30-34,2016,Pahang,79
Female,30-34,2016,Perak,85
Female,30-34,2016,Perlis,8
Female,30-34,2016,Sabah,124
Female,30-34,2016,Sarawak,72
Female,30-34,2016,Selangor,163
Female,30-34,2016,Terengganu,46
Female,30-34,2016,W.P. Kuala Lumpur,38
Female,30-34,2016,W.P. Labuan,1
Female,30-34,2016,W.P. Putrajaya,1
Female,35-39,2016,Johor,146
Female,35-39,2016,Kedah,108
Female,35-39,2016,Kelantan,79
Female,35-39,2016,Melaka,45
Female,35-39,2016,Negeri Sembilan,47
Female,35-39,2016,Pulau Pinang,65
Female,35-39,2016,Pahang,74
Female,35-39,2016,Perak,89
Female,35-39,2016,Perlis,16
Female,35-39,2016,Sabah,150
Female,35-39,2016,Sarawak,82
Female,35-39,2016,Selangor,203
Female,35-39,2016,Terengganu,55
Female,35-39,2016,W.P. Kuala Lumpur,57
Female,35-39,2016,W.P. Labuan,0
Female,35-39,2016,W.P. Putrajaya,3
Female,40-44,2016,Johor,246
Female,40-44,2016,Kedah,133
Female,40-44,2016,Kelantan,111
Female,40-44,2016,Melaka,51
Female,40-44,2016,Negeri Sembilan,71
Female,40-44,2016,Pulau Pinang,81
Female,40-44,2016,Pahang,95
Female,40-44,2016,Perak,136
Female,40-44,2016,Perlis,13
Female,40-44,2016,Sabah,162
Female,40-44,2016,Sarawak,138
Female,40-44,2016,Selangor,277
Female,40-44,2016,Terengganu,59
Female,40-44,2016,W.P. Kuala Lumpur,78
Female,40-44,2016,W.P. Labuan,3
Female,40-44,2016,W.P. Putrajaya,1
Female,45-49,2016,Johor,301
Female,45-49,2016,Kedah,197
Female,45-49,2016,Kelantan,151
Female,45-49,2016,Melaka,82
Female,45-49,2016,Negeri Sembilan,88
Female,45-49,2016,Pulau Pinang,131
Female,45-49,2016,Pahang,128
Female,45-49,2016,Perak,221
Female,45-49,2016,Perlis,19
Female,45-49,2016,Sabah,192
Female,45-49,2016,Sarawak,191
Female,45-49,2016,Selangor,403
Female,45-49,2016,Terengganu,108
Female,45-49,2016,W.P. Kuala Lumpur,107
Female,45-49,2016,W.P. Labuan,3
Female,45-49,2016,W.P. Putrajaya,1
Female,50-54,2016,Johor,431
Female,50-54,2016,Kedah,333
Female,50-54,2016,Kelantan,250
Female,50-54,2016,Melaka,110
Female,50-54,2016,Negeri Sembilan,142
Female,50-54,2016,Pulau Pinang,200
Female,50-54,2016,Pahang,204
Female,50-54,2016,Perak,367
Female,50-54,2016,Perlis,45
Female,50-54,2016,Sabah,295
Female,50-54,2016,Sarawak,268
Female,50-54,2016,Selangor,572
Female,50-54,2016,Terengganu,152
Female,50-54,2016,W.P. Kuala Lumpur,174
Female,50-54,2016,W.P. Labuan,9
Female,50-54,2016,W.P. Putrajaya,3
Female,55-59,2016,Johor,648
Female,55-59,2016,Kedah,441
Female,55-59,2016,Kelantan,331
Female,55-59,2016,Melaka,134
Female,55-59,2016,Negeri Sembilan,236
Female,55-59,2016,Pulau Pinang,289
Female,55-59,2016,Pahang,263
Female,55-59,2016,Perak,527
Female,55-59,2016,Perlis,69
Female,55-59,2016,Sabah,407
Female,55-59,2016,Sarawak,366
Female,55-59,2016,Selangor,801
Female,55-59,2016,Terengganu,190
Female,55-59,2016,W.P. Kuala Lumpur,228
Female,55-59,2016,W.P. Labuan,9
Female,55-59,2016,W.P. Putrajaya,9
Female,60-64,2016,Johor,730
Female,60-64,2016,Kedah,531
Female,60-64,2016,Kelantan,415
Female,60-64,2016,Melaka,210
